Timestamp,Time(s),Mode,Pos_X,Pos_Y,Pos_Z,Yaw,AI_Detections,Alerts
13:09:44.816,5435.59,OFFBOARD,2.33,-2.29,1.5,2.39,0,None
13:09:45.113,5435.89,OFFBOARD,1.29,-1.29,1.5,2.37,0,None
13:09:45.405,5436.18,OFFBOARD,0.23,-0.23,1.5,2.36,0,None
13:09:45.692,5436.46,OFFBOARD,-0.83,0.83,1.5,2.36,0,None
13:09:45.982,5436.75,OFFBOARD,-1.83,1.81,1.5,2.37,0,None
13:09:46.263,5437.04,OFFBOARD,-2.83,2.75,1.5,2.4,0,None
13:09:46.560,5437.33,OFFBOARD,-3.86,3.65,1.5,2.44,0,None
13:09:46.858,5437.63,OFFBOARD,-4.85,4.44,1.5,2.51,0,None
13:09:47.155,5437.93,OFFBOARD,-5.8,5.08,1.5,2.6,0,None
13:09:47.430,5438.2,OFFBOARD,-6.67,5.54,1.5,2.71,0,None
13:09:47.738,5438.51,OFFBOARD,-7.53,5.86,1.5,2.88,0,None
13:09:48.025,5438.8,OFFBOARD,-8.33,6.0,1.5,3.09,0,None
13:09:48.332,5439.1,OFFBOARD,-9.07,5.94,1.5,-2.93,0,None
13:09:48.638,5439.41,OFFBOARD,-9.73,5.69,1.5,-2.65,0,None
13:09:48.908,5439.68,OFFBOARD,-10.32,5.27,1.5,-2.39,0,None
13:09:49.185,5439.96,OFFBOARD,-10.8,4.71,1.5,-2.19,0,None
13:09:49.481,5440.25,OFFBOARD,-11.2,4.02,1.5,-2.02,0,None
13:09:49.784,5440.56,OFFBOARD,-11.54,3.17,1.5,-1.88,0,None
13:09:50.060,5440.83,OFFBOARD,-11.78,2.23,1.5,-1.77,0,None
13:09:50.381,5441.15,OFFBOARD,-11.93,1.26,1.5,-1.68,0,None
13:09:50.680,5441.45,OFFBOARD,-12.0,0.04,1.5,-1.57,0,None
13:09:50.955,5441.73,OFFBOARD,-11.96,-0.91,1.5,-1.49,0,None
13:09:51.232,5442.0,OFFBOARD,-11.85,-1.89,1.5,-1.4,0,None
13:09:51.512,5442.28,OFFBOARD,-11.64,-2.83,1.5,-1.3,0,None
13:09:51.781,5442.55,OFFBOARD,-11.35,-3.68,1.5,-1.18,0,None
13:09:52.059,5442.83,OFFBOARD,-11.01,-4.38,1.5,-1.04,0,None
13:09:52.326,5443.1,OFFBOARD,-10.57,-5.01,1.5,-0.86,0,None
13:09:52.626,5443.4,OFFBOARD,-10.05,-5.49,1.5,-0.63,0,None
13:09:52.884,5443.66,OFFBOARD,-9.46,-5.82,1.5,-0.37,0,None
13:09:53.161,5443.93,OFFBOARD,-8.88,-5.97,1.5,-0.14,0,None
13:09:53.445,5444.22,OFFBOARD,-8.16,-5.98,1.5,0.1,0,None
13:09:53.728,5444.5,OFFBOARD,-7.39,-5.82,1.5,0.3,0,None
13:09:54.014,5444.79,OFFBOARD,-6.56,-5.49,1.5,0.45,0,None
13:09:54.288,5445.06,OFFBOARD,-5.69,-5.01,1.5,0.56,0,None
13:09:54.572,5445.35,OFFBOARD,-4.78,-4.38,1.5,0.64,0,None
13:09:54.872,5445.65,OFFBOARD,-3.78,-3.59,1.5,0.7,0,None
13:09:55.156,5445.93,OFFBOARD,-2.75,-2.67,1.5,0.74,0,None
13:09:55.454,5446.23,OFFBOARD,-1.74,-1.72,1.5,0.77,0,None
13:09:55.739,5446.51,OFFBOARD,-0.68,-0.68,1.5,0.78,0,None
13:09:56.030,5446.8,OFFBOARD,0.33,0.33,1.5,0.78,0,None
13:09:56.322,5447.09,OFFBOARD,1.34,1.34,1.5,0.78,0,None
13:09:56.619,5447.39,OFFBOARD,2.41,2.36,1.5,0.75,0,None
13:09:56.888,5447.66,OFFBOARD,3.39,3.26,1.5,0.72,0,None
13:09:57.170,5447.94,OFFBOARD,4.37,4.07,1.5,0.67,0,None
13:09:57.487,5448.26,OFFBOARD,5.29,4.75,1.5,0.6,0,None
13:09:57.791,5448.56,OFFBOARD,6.32,5.37,1.5,0.48,0,None
13:09:58.057,5448.83,OFFBOARD,7.16,5.75,1.5,0.34,0,None
13:09:58.347,5449.12,OFFBOARD,7.94,5.95,1.5,0.16,0,None
13:09:58.630,5449.4,OFFBOARD,8.71,5.99,1.5,-0.08,0,None
13:09:58.920,5449.69,OFFBOARD,9.34,5.86,1.5,-0.33,0,None
13:09:59.204,5449.98,OFFBOARD,10.0,5.53,1.5,-0.61,0,None
13:09:59.511,5450.28,OFFBOARD,10.52,5.06,1.5,-0.84,0,None
13:09:59.823,5450.6,OFFBOARD,11.0,4.4,1.5,-1.04,0,None
13:10:00.128,5450.9,OFFBOARD,11.4,3.55,1.5,-1.2,0,None
13:10:00.421,5451.19,OFFBOARD,11.69,2.64,1.5,-1.32,0,None
13:10:00.690,5451.46,OFFBOARD,11.88,1.69,1.5,-1.42,0,None
13:10:00.988,5451.76,OFFBOARD,11.98,0.71,1.5,-1.51,0,None
13:10:01.274,5452.05,OFFBOARD,11.99,-0.4,1.5,-1.6,0,None
13:10:01.576,5452.35,OFFBOARD,11.91,-1.44,1.5,-1.69,0,None
13:10:01.856,5452.63,OFFBOARD,11.75,-2.4,1.5,-1.79,0,None
13:10:02.126,5452.9,OFFBOARD,11.5,-3.29,1.5,-1.9,0,None
13:10:02.424,5453.2,OFFBOARD,11.17,-4.08,1.5,-2.03,0,None
13:10:02.709,5453.48,OFFBOARD,10.74,-4.79,1.5,-2.21,0,None
13:10:02.990,5453.76,OFFBOARD,10.26,-5.32,1.5,-2.42,0,None
13:10:03.289,5454.06,OFFBOARD,9.7,-5.71,1.5,-2.66,0,None
13:10:03.583,5454.36,OFFBOARD,9.02,-5.95,1.5,-2.95,0,None
13:10:03.857,5454.63,OFFBOARD,8.29,-5.99,1.5,3.08,0,None
13:10:04.126,5454.9,OFFBOARD,7.52,-5.86,1.5,2.87,0,None
13:10:04.435,5455.21,OFFBOARD,6.8,-5.6,1.5,2.73,0,None
13:10:04.761,5455.53,OFFBOARD,5.77,-5.06,1.5,2.59,0,None
13:10:05.027,5455.8,OFFBOARD,4.76,-4.37,1.5,2.5,0,None
13:10:05.305,5456.08,OFFBOARD,3.87,-3.66,1.5,2.44,0,None
13:10:05.591,5456.36,OFFBOARD,2.91,-2.82,1.5,2.4,0,None
13:10:05.893,5456.67,OFFBOARD,1.92,-1.89,1.5,2.38,0,None
13:10:06.164,5456.94,OFFBOARD,0.84,-0.83,1.5,2.36,0,None
13:10:06.431,5457.2,OFFBOARD,-0.11,0.11,1.5,2.36,0,None
13:10:06.717,5457.49,OFFBOARD,-1.11,1.1,1.5,2.36,0,None
13:10:07.000,5457.77,OFFBOARD,-2.12,2.09,1.5,2.38,0,None
13:10:07.292,5458.07,OFFBOARD,-3.09,2.99,1.5,2.41,0,None
13:10:07.585,5458.36,OFFBOARD,-4.11,3.86,1.5,2.46,0,None
13:10:07.878,5458.65,OFFBOARD,-5.13,4.64,1.5,2.53,0,None
13:10:08.174,5458.95,OFFBOARD,-6.08,5.24,1.5,2.63,0,None
13:10:08.469,5459.24,OFFBOARD,-6.92,5.65,1.5,2.75,0,None
13:10:08.791,5459.56,OFFBOARD,-7.81,5.93,1.5,2.94,0,None
13:10:09.103,5459.88,OFFBOARD,-8.62,6.0,1.5,-3.1,0,None
13:10:09.390,5460.16,OFFBOARD,-9.36,5.86,1.5,-2.81,0,None
13:10:09.668,5460.44,OFFBOARD,-9.96,5.56,1.5,-2.55,0,None
13:10:09.934,5460.71,OFFBOARD,-10.49,5.1,1.5,-2.32,0,None
13:10:10.214,5460.99,OFFBOARD,-10.92,4.54,1.5,-2.14,0,None
13:10:10.521,5461.29,OFFBOARD,-11.3,3.81,1.5,-1.98,0,None
13:10:10.823,5461.6,OFFBOARD,-11.63,2.88,1.5,-1.85,0,None
13:10:11.142,5461.91,OFFBOARD,-11.85,1.84,1.5,-1.73,0,None
13:10:11.447,5462.22,OFFBOARD,-11.97,0.81,1.5,-1.64,0,None
13:10:11.751,5462.52,OFFBOARD,-12.0,-0.31,1.5,-1.55,0,None
13:10:12.029,5462.8,OFFBOARD,-11.92,-1.37,1.5,-1.45,0,None
13:10:12.305,5463.08,OFFBOARD,-11.76,-2.33,1.5,-1.36,0,None
13:10:12.586,5463.36,OFFBOARD,-11.52,-3.22,1.5,-1.25,0,None
13:10:12.888,5463.66,OFFBOARD,-11.18,-4.06,1.5,-1.11,0,None
13:10:13.146,5463.92,OFFBOARD,-10.77,-4.75,1.5,-0.95,0,None
13:10:13.417,5464.19,OFFBOARD,-10.32,-5.26,1.5,-0.75,0,None
13:10:13.733,5464.51,OFFBOARD,-9.74,-5.69,1.5,-0.5,0,None
13:10:14.032,5464.8,OFFBOARD,-9.04,-5.94,1.5,-0.2,0,None
13:10:14.338,5465.11,OFFBOARD,-8.31,-5.99,1.5,0.06,0,None
13:10:14.628,5465.4,OFFBOARD,-7.51,-5.86,1.5,0.27,0,None
13:10:14.913,5465.69,OFFBOARD,-6.67,-5.54,1.5,0.43,0,None
13:10:15.211,5465.98,OFFBOARD,-5.8,-5.08,1.5,0.55,0,None
13:10:15.488,5466.26,OFFBOARD,-4.84,-4.43,1.5,0.64,0,None
13:10:15.775,5466.55,OFFBOARD,-3.92,-3.71,1.5,0.69,0,None
13:10:16.060,5466.83,OFFBOARD,-2.95,-2.86,1.5,0.74,0,None
13:10:16.349,5467.12,OFFBOARD,-1.86,-1.83,1.5,0.77,0,None
13:10:16.643,5467.42,OFFBOARD,-0.86,-0.86,1.5,0.78,0,None
13:10:16.933,5467.71,OFFBOARD,0.2,0.2,1.5,0.79,0,None
13:10:17.236,5468.01,OFFBOARD,1.25,1.25,1.5,0.78,0,None
13:10:17.542,5468.32,OFFBOARD,2.3,2.26,1.5,0.76,0,None
13:10:17.827,5468.6,OFFBOARD,3.35,3.21,1.5,0.72,0,None
13:10:18.120,5468.89,OFFBOARD,4.37,4.07,1.5,0.67,0,None
13:10:18.412,5469.18,OFFBOARD,5.28,4.74,1.5,0.6,0,None
13:10:18.708,5469.48,OFFBOARD,6.21,5.31,1.5,0.5,0,None
13:10:19.013,5469.79,OFFBOARD,7.13,5.74,1.5,0.35,0,None
13:10:19.297,5470.07,OFFBOARD,7.96,5.96,1.5,0.16,0,None
13:10:19.581,5470.35,OFFBOARD,8.72,5.99,1.5,-0.08,0,None
13:10:19.910,5470.68,OFFBOARD,9.37,5.85,1.5,-0.34,0,None
13:10:20.196,5470.97,OFFBOARD,10.07,5.48,1.5,-0.64,0,None
13:10:20.480,5471.25,OFFBOARD,10.58,4.99,1.5,-0.87,0,None
13:10:20.789,5471.56,OFFBOARD,11.02,4.36,1.5,-1.05,0,None
13:10:21.092,5471.87,OFFBOARD,11.42,3.52,1.5,-1.21,0,None
13:10:21.406,5472.18,OFFBOARD,11.72,2.51,1.5,-1.34,0,None
13:10:21.705,5472.48,OFFBOARD,11.91,1.45,1.5,-1.45,0,None
13:10:22.028,5472.8,OFFBOARD,11.99,0.45,1.5,-1.53,0,None
13:10:22.328,5473.1,OFFBOARD,11.98,-0.77,1.5,-1.64,0,None
13:10:22.603,5473.38,OFFBOARD,11.87,-1.75,1.5,-1.72,0,None
13:10:23.015,5473.79,OFFBOARD,11.68,-2.68,1.5,-1.82,0,None
13:10:23.339,5474.11,OFFBOARD,11.22,-3.97,1.5,-2.01,0,None
13:10:23.645,5474.42,OFFBOARD,10.75,-4.77,1.5,-2.2,0,None
13:10:23.939,5474.71,OFFBOARD,10.27,-5.31,1.5,-2.41,0,None
13:10:24.225,5475.0,OFFBOARD,9.68,-5.72,1.5,-2.67,0,None
13:10:24.545,5475.32,OFFBOARD,9.04,-5.94,1.5,-2.94,0,None
13:10:24.863,5475.64,OFFBOARD,8.18,-5.99,1.5,3.05,0,None
13:10:25.164,5475.94,OFFBOARD,7.34,-5.81,1.5,2.83,0,None
13:10:25.497,5476.27,OFFBOARD,6.46,-5.45,1.5,2.68,0,None
13:10:25.797,5476.57,OFFBOARD,5.44,-4.85,1.5,2.56,0,None
13:10:26.118,5476.89,OFFBOARD,4.42,-4.11,1.5,2.48,0,None
13:10:26.420,5477.19,OFFBOARD,3.41,-3.27,1.5,2.42,0,None
13:10:26.756,5477.53,OFFBOARD,2.2,-2.16,1.5,2.38,0,None
13:10:27.045,5477.82,OFFBOARD,1.15,-1.15,1.5,2.36,0,None
13:10:27.382,5478.15,OFFBOARD,0.07,-0.07,1.5,2.36,0,None
13:10:27.731,5478.5,OFFBOARD,-1.21,1.21,1.5,2.36,0,None
13:10:28.030,5478.8,OFFBOARD,-2.44,2.39,1.5,2.39,0,None
13:10:28.359,5479.13,OFFBOARD,-3.48,3.33,1.5,2.43,0,None
13:10:28.666,5479.44,OFFBOARD,-4.59,4.24,1.5,2.49,0,None
13:10:28.973,5479.75,OFFBOARD,-5.6,4.95,1.5,2.57,0,None
13:10:29.296,5480.07,OFFBOARD,-6.52,5.47,1.5,2.69,0,None
13:10:29.565,5480.34,OFFBOARD,-7.43,5.83,1.5,2.85,0,None
13:10:29.867,5480.64,OFFBOARD,-8.2,5.99,1.5,3.05,0,None
13:10:30.240,5481.01,OFFBOARD,-8.94,5.96,1.5,-2.98,0,None
13:10:30.595,5481.37,OFFBOARD,-9.79,5.66,1.5,-2.62,0,None
13:10:30.918,5481.69,OFFBOARD,-10.49,5.09,1.5,-2.31,0,None
13:10:31.254,5482.03,OFFBOARD,-11.0,4.4,1.5,-2.1,0,None
13:10:31.579,5482.35,OFFBOARD,-11.43,3.48,1.5,-1.93,0,None
13:10:31.859,5482.63,OFFBOARD,-11.72,2.52,1.5,-1.8,0,None
13:10:32.170,5482.94,OFFBOARD,-11.9,1.51,1.5,-1.7,0,None
13:10:32.506,5483.28,OFFBOARD,-11.99,0.4,1.5,-1.6,0,None
13:10:32.806,5483.58,OFFBOARD,-11.98,-0.72,1.5,-1.51,0,None
13:10:33.089,5483.86,OFFBOARD,-11.87,-1.76,1.5,-1.42,0,None
13:10:33.394,5484.17,OFFBOARD,-11.66,-2.75,1.5,-1.31,0,None
13:10:33.685,5484.46,OFFBOARD,-11.35,-3.68,1.5,-1.18,0,None
13:10:33.994,5484.77,OFFBOARD,-10.96,-4.46,1.5,-1.02,0,None
13:10:34.311,5485.08,OFFBOARD,-10.46,-5.13,1.5,-0.81,0,None
13:10:34.584,5485.36,OFFBOARD,-9.87,-5.61,1.5,-0.56,0,None
13:10:34.926,5485.7,OFFBOARD,-9.3,-5.88,1.5,-0.31,0,None
13:10:35.224,5486.0,OFFBOARD,-8.45,-6.0,1.5,0.01,0,None
13:10:35.517,5486.29,OFFBOARD,-7.7,-5.91,1.5,0.23,0,None
13:10:35.820,5486.59,OFFBOARD,-6.82,-5.61,1.5,0.41,0,None
13:10:36.121,5486.89,OFFBOARD,-5.86,-5.12,1.5,0.54,0,None
13:10:36.440,5487.21,OFFBOARD,-4.91,-4.48,1.5,0.63,0,None
13:10:36.733,5487.51,OFFBOARD,-3.87,-3.66,1.5,0.7,0,None
13:10:37.079,5487.85,OFFBOARD,-2.84,-2.76,1.5,0.74,0,None
13:10:37.371,5488.14,OFFBOARD,-1.64,-1.62,1.5,0.77,0,None
13:10:37.686,5488.46,OFFBOARD,-0.57,-0.57,1.5,0.78,0,None
13:10:37.984,5488.76,OFFBOARD,0.56,0.56,1.5,0.78,0,None
13:10:38.266,5489.04,OFFBOARD,1.57,1.56,1.5,0.77,0,None
13:10:38.568,5489.34,OFFBOARD,2.58,2.52,1.5,0.75,0,None
13:10:38.961,5489.73,OFFBOARD,3.65,3.48,1.5,0.71,0,None
13:10:39.283,5490.06,OFFBOARD,4.97,4.52,1.5,0.63,0,None
13:10:39.568,5490.34,OFFBOARD,6.0,5.2,1.5,0.52,0,None
13:10:39.895,5490.67,OFFBOARD,6.86,5.63,1.5,0.4,0,None
13:10:40.257,5491.03,OFFBOARD,7.86,5.94,1.5,0.18,0,None
13:10:40.549,5491.32,OFFBOARD,8.76,5.99,1.5,-0.1,0,None
13:10:40.851,5491.62,OFFBOARD,9.41,5.84,1.5,-0.36,0,None
13:10:41.147,5491.92,OFFBOARD,10.04,5.5,1.5,-0.63,0,None
13:10:41.460,5492.23,OFFBOARD,10.63,4.93,1.5,-0.89,0,None
13:10:41.764,5492.54,OFFBOARD,11.1,4.22,1.5,-1.08,0,None
13:10:42.170,5492.94,OFFBOARD,11.45,3.44,1.5,-1.22,0,None
13:10:42.490,5493.26,OFFBOARD,11.82,2.06,1.5,-1.39,0,None
13:10:42.803,5493.58,OFFBOARD,11.96,0.99,1.5,-1.49,0,None
13:10:43.078,5493.85,OFFBOARD,12.0,-0.08,1.5,-1.58,0,None
13:10:43.359,5494.13,OFFBOARD,11.95,-1.07,1.5,-1.66,0,None
13:10:43.656,5494.43,OFFBOARD,11.82,-2.06,1.5,-1.75,0,None
13:10:43.953,5494.73,OFFBOARD,11.58,-3.02,1.5,-1.86,0,None
13:10:44.247,5495.02,OFFBOARD,11.26,-3.88,1.5,-2.0,0,None
13:10:44.569,5495.34,OFFBOARD,10.83,-4.66,1.5,-2.17,0,None
13:10:44.889,5495.66,OFFBOARD,10.27,-5.31,1.5,-2.41,0,None
13:10:45.207,5495.98,OFFBOARD,9.66,-5.73,1.5,-2.68,0,None
13:10:45.531,5496.3,OFFBOARD,8.92,-5.97,1.5,-2.99,0,None
13:10:45.840,5496.61,OFFBOARD,8.09,-5.98,1.5,3.02,0,None
13:10:46.154,5496.93,OFFBOARD,7.23,-5.77,1.5,2.81,0,None
13:10:46.435,5497.21,OFFBOARD,6.35,-5.39,1.5,2.66,0,None
13:10:46.729,5497.5,OFFBOARD,5.48,-4.87,1.5,2.56,0,None
13:10:47.010,5497.78,OFFBOARD,4.51,-4.18,1.5,2.48,0,None
13:10:47.291,5498.06,OFFBOARD,3.56,-3.4,1.5,2.43,0,None
13:10:47.596,5498.37,OFFBOARD,2.58,-2.52,1.5,2.39,0,None
13:10:47.913,5498.69,OFFBOARD,1.46,-1.45,1.5,2.37,0,None
13:10:48.218,5498.99,OFFBOARD,0.34,-0.34,1.5,2.36,0,None
13:10:48.507,5499.28,OFFBOARD,-0.77,0.77,1.5,2.36,0,None
13:10:48.823,5499.6,OFFBOARD,-1.83,1.81,1.5,2.37,0,None
13:10:49.148,5499.92,OFFBOARD,-2.93,2.84,1.5,2.4,0,None
13:10:49.556,5500.33,OFFBOARD,-4.0,3.77,1.5,2.45,0,None
13:10:49.874,5500.65,OFFBOARD,-5.42,4.84,1.5,2.56,0,None
13:10:50.164,5500.94,OFFBOARD,-6.36,5.39,1.5,2.66,0,None
13:10:50.462,5501.24,OFFBOARD,-7.28,5.79,1.5,2.82,0,None
13:10:50.755,5501.53,OFFBOARD,-8.06,5.97,1.5,3.01,0,None
13:10:50.897,5501.67,OFFBOARD,-8.82,5.98,1.5,-3.02,0,None
13:10:51.067,5501.84,OFFBOARD,-9.16,5.92,1.5,-2.89,0,None
13:10:51.339,5502.11,OFFBOARD,-9.52,5.8,1.5,-2.74,0,None
13:10:51.454,5502.23,OFFBOARD,-10.07,5.48,1.5,-2.5,0,None
13:10:51.558,5502.33,OFFBOARD,-10.31,5.28,1.5,-2.39,0,None
13:10:51.632,5502.4,OFFBOARD,-10.47,5.11,1.5,-2.32,0,None
13:10:51.713,5502.49,OFFBOARD,-10.61,4.96,1.5,-2.26,0,None
13:10:51.818,5502.59,OFFBOARD,-10.76,4.76,1.5,-2.2,0,None
13:10:51.912,5502.68,OFFBOARD,-10.91,4.54,1.5,-2.14,0,None
13:10:52.000,5502.77,OFFBOARD,-11.05,4.31,1.5,-2.08,0,None
13:10:52.083,5502.86,OFFBOARD,-11.15,4.11,1.5,-2.04,0,None
13:10:52.170,5502.94,OFFBOARD,-11.27,3.86,1.5,-1.99,0,None
13:10:52.279,5503.05,OFFBOARD,-11.4,3.55,1.5,-1.94,0,None
13:10:52.357,5503.13,OFFBOARD,-11.49,3.33,1.5,-1.91,0,None
13:10:52.432,5503.2,OFFBOARD,-11.56,3.1,1.5,-1.87,0,None
13:10:52.517,5503.29,OFFBOARD,-11.63,2.85,1.5,-1.84,0,None
13:10:52.589,5503.36,OFFBOARD,-11.7,2.6,1.5,-1.81,0,None
13:10:52.680,5503.45,OFFBOARD,-11.77,2.28,1.5,-1.78,0,None
13:10:52.771,5503.54,OFFBOARD,-11.82,2.03,1.5,-1.75,0,None
13:10:52.869,5503.64,OFFBOARD,-11.88,1.7,1.5,-1.72,0,None
13:10:52.979,5503.75,OFFBOARD,-11.93,1.28,1.5,-1.68,0,None
13:10:53.079,5503.85,OFFBOARD,-11.97,0.91,1.5,-1.65,0,None
13:10:53.159,5503.93,OFFBOARD,-11.98,0.62,1.5,-1.62,0,None
13:10:53.242,5504.01,OFFBOARD,-12.0,0.34,1.5,-1.6,0,None
13:10:53.316,5504.09,OFFBOARD,-12.0,0.06,1.5,-1.58,0,None
13:10:53.392,5504.17,OFFBOARD,-12.0,-0.22,1.5,-1.55,0,None
13:10:53.470,5504.24,OFFBOARD,-11.99,-0.5,1.5,-1.53,0,None
13:10:53.554,5504.33,OFFBOARD,-11.97,-0.78,1.5,-1.5,0,None
13:10:53.629,5504.4,OFFBOARD,-11.95,-1.06,1.5,-1.48,0,None
13:10:53.704,5504.48,OFFBOARD,-11.92,-1.33,1.5,-1.46,0,None
13:10:53.789,5504.56,OFFBOARD,-11.89,-1.61,1.5,-1.43,0,None
13:10:53.864,5504.64,OFFBOARD,-11.85,-1.87,1.5,-1.41,0,None
13:10:53.966,5504.74,OFFBOARD,-11.78,-2.24,1.5,-1.37,0,None
13:10:54.042,5504.81,OFFBOARD,-11.73,-2.49,1.5,-1.34,0,None
13:10:54.119,5504.89,OFFBOARD,-11.66,-2.74,1.5,-1.31,0,None
13:10:54.195,5504.97,OFFBOARD,-11.6,-2.98,1.5,-1.28,0,None
13:10:54.279,5505.05,OFFBOARD,-11.52,-3.23,1.5,-1.25,0,None
13:10:54.352,5505.12,OFFBOARD,-11.44,-3.45,1.5,-1.22,0,None
13:10:54.430,5505.2,OFFBOARD,-11.35,-3.68,1.5,-1.18,0,None
13:10:54.505,5505.28,OFFBOARD,-11.26,-3.89,1.5,-1.14,0,None
13:10:54.600,5505.37,OFFBOARD,-11.14,-4.15,1.5,-1.09,0,None
13:10:54.681,5505.45,OFFBOARD,-11.03,-4.35,1.5,-1.05,0,None
13:10:54.769,5505.54,OFFBOARD,-10.91,-4.54,1.5,-1.0,0,None
13:10:54.889,5505.66,OFFBOARD,-10.77,-4.75,1.5,-0.95,0,None
13:10:54.970,5505.74,OFFBOARD,-10.59,-4.98,1.5,-0.87,0,None
13:10:55.070,5505.84,OFFBOARD,-10.43,-5.16,1.5,-0.8,0,None
13:10:55.160,5505.93,OFFBOARD,-10.26,-5.32,1.5,-0.73,0,None
13:10:55.260,5506.03,OFFBOARD,-10.08,-5.47,1.5,-0.65,0,None
13:10:55.344,5506.12,OFFBOARD,-9.89,-5.6,1.5,-0.57,0,None
13:10:55.422,5506.2,OFFBOARD,-9.73,-5.69,1.5,-0.49,0,None
13:10:55.511,5506.28,OFFBOARD,-9.54,-5.79,1.5,-0.41,0,None
13:10:55.584,5506.36,OFFBOARD,-9.37,-5.86,1.5,-0.34,0,None
13:10:55.667,5506.44,OFFBOARD,-9.19,-5.91,1.5,-0.26,0,None
13:10:55.763,5506.54,OFFBOARD,-9.0,-5.95,1.5,-0.19,0,None
13:10:55.847,5506.62,OFFBOARD,-8.78,-5.99,1.5,-0.1,0,None
13:10:55.933,5506.71,OFFBOARD,-8.55,-6.0,1.5,-0.02,0,None
13:10:56.044,5506.82,OFFBOARD,-8.26,-5.99,1.5,0.07,0,None
13:10:56.153,5506.93,OFFBOARD,-7.98,-5.96,1.5,0.15,0,None
13:10:56.240,5507.01,OFFBOARD,-7.76,-5.92,1.5,0.21,0,None
13:10:56.327,5507.1,OFFBOARD,-7.51,-5.86,1.5,0.27,0,None
13:10:56.414,5507.19,OFFBOARD,-7.24,-5.77,1.5,0.33,0,None
13:10:56.491,5507.26,OFFBOARD,-7.01,-5.69,1.5,0.37,0,None
13:10:56.582,5507.36,OFFBOARD,-6.78,-5.59,1.5,0.41,0,None
13:10:56.669,5507.44,OFFBOARD,-6.5,-5.47,1.5,0.46,0,None
13:10:56.754,5507.53,OFFBOARD,-6.22,-5.32,1.5,0.5,0,None
13:10:56.826,5507.6,OFFBOARD,-5.98,-5.19,1.5,0.53,0,None
13:10:56.903,5507.68,OFFBOARD,-5.74,-5.04,1.5,0.55,0,None
13:10:56.986,5507.76,OFFBOARD,-5.49,-4.88,1.5,0.58,0,None
13:10:57.066,5507.84,OFFBOARD,-5.24,-4.71,1.5,0.6,0,None
13:10:57.143,5507.92,OFFBOARD,-4.99,-4.54,1.5,0.62,0,None
13:10:57.223,5508.0,OFFBOARD,-4.73,-4.35,1.5,0.64,0,None
13:10:57.299,5508.07,OFFBOARD,-4.46,-4.14,1.5,0.66,0,None
13:10:57.387,5508.16,OFFBOARD,-4.17,-3.91,1.5,0.68,0,None
13:10:57.481,5508.25,OFFBOARD,-3.88,-3.68,1.5,0.7,0,None
13:10:57.563,5508.34,OFFBOARD,-3.57,-3.41,1.5,0.71,0,None
13:10:57.643,5508.42,OFFBOARD,-3.3,-3.17,1.5,0.72,0,None
13:10:57.727,5508.5,OFFBOARD,-3.03,-2.93,1.5,0.73,0,None
13:10:57.818,5508.59,OFFBOARD,-2.7,-2.63,1.5,0.74,0,None
13:10:57.891,5508.66,OFFBOARD,-2.42,-2.37,1.5,0.75,0,None
13:10:57.971,5508.74,OFFBOARD,-2.14,-2.11,1.5,0.76,0,None
13:10:58.047,5508.82,OFFBOARD,-1.86,-1.84,1.5,0.77,0,None
13:10:58.141,5508.91,OFFBOARD,-1.58,-1.57,1.5,0.77,0,None
13:10:58.237,5509.01,OFFBOARD,-1.25,-1.24,1.5,0.78,0,None
13:10:58.314,5509.09,OFFBOARD,-0.93,-0.93,1.5,0.78,0,None
13:10:58.383,5509.16,OFFBOARD,-0.67,-0.67,1.5,0.78,0,None
13:10:58.470,5509.24,OFFBOARD,-0.36,-0.36,1.5,0.78,0,None
13:10:58.556,5509.33,OFFBOARD,-0.07,-0.07,1.5,0.79,0,None
13:10:58.660,5509.43,OFFBOARD,0.26,0.26,1.5,0.79,0,None
13:10:58.745,5509.52,OFFBOARD,0.6,0.6,1.5,0.78,0,None
13:10:58.828,5509.6,OFFBOARD,0.92,0.92,1.5,0.78,0,None
13:10:58.902,5509.68,OFFBOARD,1.2,1.2,1.5,0.78,0,None
13:10:58.981,5509.75,OFFBOARD,1.48,1.47,1.5,0.77,0,None
13:10:59.070,5509.84,OFFBOARD,1.76,1.74,1.5,0.77,0,None
13:10:59.174,5509.95,OFFBOARD,2.08,2.05,1.5,0.76,0,None
13:10:59.275,5510.05,OFFBOARD,2.46,2.41,1.5,0.75,0,None
13:10:59.365,5510.14,OFFBOARD,2.78,2.7,1.5,0.74,0,None
13:10:59.465,5510.24,OFFBOARD,3.12,3.01,1.5,0.73,0,None
13:10:59.541,5510.31,OFFBOARD,3.44,3.3,1.5,0.72,0,None
13:10:59.621,5510.39,OFFBOARD,3.71,3.53,1.5,0.7,0,None
13:10:59.701,5510.47,OFFBOARD,3.98,3.75,1.5,0.69,0,None
13:10:59.785,5510.56,OFFBOARD,4.24,3.97,1.5,0.68,0,None
13:10:59.874,5510.65,OFFBOARD,4.56,4.22,1.5,0.66,0,None
13:10:59.948,5510.72,OFFBOARD,4.82,4.42,1.5,0.64,0,None
13:11:00.039,5510.81,OFFBOARD,5.09,4.61,1.5,0.62,0,None
13:11:00.147,5510.92,OFFBOARD,5.39,4.81,1.5,0.59,0,None
13:11:00.250,5511.02,OFFBOARD,5.73,5.04,1.5,0.55,0,None
